customer_id,tenure,products_number,credit_card,active_member,churn,country_Germany,country_Spain,gender_Male,age_group_18-30,age_group_31-43,age_group_44-56,age_group_57-69,age_group_70-82,credit_score_group_501-600,credit_score_group_601-700,credit_score_group_701-800,credit_score_group_801-850,log_balance,log_estimated_salary
15643966,-0.695981771888179,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.790240857609175,-0.13660900507789053
15737452,-1.3875375865624426,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.7766147061512719,-2.671206914255873
15788218,1.378685672134612,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3273578283218463,-1.6326166558331887
15661507,0.3413519501232164,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-1.3273578283218463,0.7661680702354073
15568982,0.3413519501232164,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3273578283218463,-0.29825997413972644
15577657,1.03290776479748,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.3273578283218463,0.8402330606828259
15597945,1.03290776479748,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.6305423060420835
15699309,-0.35020386455104724,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-1.3273578283218463,0.4776948224913818
15725737,-0.695981771888179,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-1.3273578283218463,-2.1615296180064067
15625047,-0.004425957213915414,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.3273578283218463,0.9336175238705853
15738191,-0.695981771888179,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.5236625116593417
15736816,-1.0417596792253108,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.7821934842211552,0.8352814219884281
15700772,1.378685672134612,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.3273578283218463,-0.6515708327074696
15728693,-0.695981771888179,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7880086457704104,0.3063710202289649
15656300,-1.7333154938995745,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.6342586681677754,-0.32119088306058546
15589475,-0.695981771888179,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-1.3273578283218463,0.644258777573054
15706552,0.6871298574603482,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.6979429970630735,0.7537870656315717
15750181,1.378685672134612,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.7434626621405694,0.10484848373127537
15659428,0.3413519501232164,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,-1.3273578283218463,-0.7621117811357162
15732963,1.378685672134612,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.655327247668026
15794171,-1.7333154938995745,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7788353899017828,-0.9745701230905297
15788448,-0.695981771888179,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.792876822609739,0.4360894855498429
15729599,0.6871298574603482,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.6786097610444132,0.28891521421137645
15717426,0.6871298574603482,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.3273578283218463,-0.5915096998955224
15585768,0.3413519501232164,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.6635459920672819,0.8814277319162965
15619360,-0.35020386455104724,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-1.3273578283218463,-0.04991224069443314
15738148,1.03290776479748,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7625113753279557,0.8993653865946729
15687946,-1.0417596792253108,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7549230341880193,0.24426918736310083
15755196,-1.0417596792253108,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.7749818435970488,0.9689550347453224
15684171,-0.004425957213915414,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8055213999351802,0.763982991250714
15754849,-0.35020386455104724,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7423390934284585,0.5396677453826321
15602280,1.378685672134612,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.746567031465951,0.4843542674780806
15771573,1.378685672134612,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7835289497377487,0.466783032881336
15766205,-1.0417596792253108,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.7322283762085511,0.20886490069943317
15771873,-1.0417596792253108,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7328790520761153,0.9675824816091086
15616550,1.7244635794717436,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.7533116089453497,0.9877758387442082
15768193,-0.004425957213915414,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.7938451946683344,0.15862645266302478
15683553,-0.004425957213915414,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.46128860618350803
15702298,1.03290776479748,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.7668826710465899,0.7993584692364913
15569590,-1.3875375865624426,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.7235756858473708,-0.6112557500324937
15760861,-1.3875375865624426,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.7663846906779739,0.43032040818913103
15630053,-0.004425957213915414,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.7701239080845913,0.16649683469084206
15647091,-1.7333154938995745,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6770642151744882,-0.4803197670527096
15623944,-0.35020386455104724,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1.3273578283218463,-3.802799290871469
15804771,-0.35020386455104724,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5658700623865167,-0.45517883932287945
15651280,-0.004425957213915414,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.7822473997186082,0.13622321166069876
15773469,1.378685672134612,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8013523329882843,0.539488812900858
15702014,-1.3875375865624426,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.623124287957572,0.8854850198118172
15751208,1.03290776479748,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.6835700437842551,0.29846529673581257
15592461,-0.35020386455104724,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0.7419233075080995,0.23022653639561275
15789484,0.3413519501232164,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.8207532729406825,-0.9768952541025137
15696061,-1.3875375865624426,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7291687292766826,0.4037066892494039
15641582,1.7244635794717436,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.7634663175691235,0.9807551424347221
15638424,-0.004425957213915414,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.799464878220964,0.4324899581885965
15755648,1.03290776479748,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.72335377412377,-1.3987568451602712
15703793,-1.0417596792253108,4,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0.7781450749243878,-0.9549684384402453
15620344,0.3413519501232164,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.3273578283218463,-0.7754695341318
15812518,-1.7333154938995745,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.8140930513299234,-0.511717950905829
15779052,-0.004425957213915414,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8076249225276089,-0.23280007409750517
15770811,1.378685672134612,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.6798679396283422
15780961,-1.3875375865624426,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8298510777031473,-1.1918628270388416
15614049,1.03290776479748,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.3273578283218463,0.6349070054434967
15662085,1.378685672134612,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.6978944642597933
15575185,-0.004425957213915414,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0.6802441616744376,0.968306004178344
15803136,1.7244635794717436,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7620264110958451,0.2873720442822827
15706021,-1.3875375865624426,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7201931603536963,0.8433145676131005
15663706,-1.0417596792253108,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.615292541068607
15641732,-0.695981771888179,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.3273578283218463,-1.041569434191419
15701164,-0.35020386455104724,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7080943298976139,0.7696304847170344
15738751,-0.35020386455104724,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.3273578283218463,-3.6536218725649388
15805254,1.7244635794717436,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.3273578283218463,0.44141315586404334
15762418,-0.695981771888179,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.7612835106894303,0.5563283691424682
15625759,1.378685672134612,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.7222763545407374
15622897,-0.35020386455104724,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.23464024331452582
15767954,-0.695981771888179,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6900602210405453,0.7541662383732167
15757535,-0.004425957213915414,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.8594661186674939
15731511,0.6871298574603482,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7567475620961484,0.6905944917287891
15809248,1.7244635794717436,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.39628278489634083
15640635,1.03290776479748,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.8484166341173046
15676966,-0.35020386455104724,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,-1.3273578283218463,0.15349879257308202
15699461,1.7244635794717436,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.8273946885854523,0.49737841257898685
15738721,1.378685672134612,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.731252782228456,-0.13245237362182444
15693683,1.03290776479748,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.721004987134297,0.9838151657828471
15604348,1.03290776479748,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1.3273578283218463,0.30094351647527245
15633059,1.378685672134612,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.3273578283218463,-2.423028007606913
15808582,0.3413519501232164,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.7859025667500624
15743192,0.3413519501232164,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.8182051655480453
15580146,1.378685672134612,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.6923412156415261,-0.5635410015224556
15776605,0.6871298574603482,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,-1.3273578283218463,-0.1973339470221046
15804919,-1.3875375865624426,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-1.3273578283218463,0.8790760122148088
15613854,-0.35020386455104724,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.7384700270280979,-0.8669643543090078
15599195,-1.3875375865624426,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.7053695926344722,-1.9921768004017686
15812878,-1.0417596792253108,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7259344634694577,-0.6902058397436698
15602312,-0.004425957213915414,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.7987145012066446,-0.02585393468626135
15744689,1.378685672134612,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.7130156704310112,0.2989831884444503
15803526,-0.695981771888179,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0.7085464497694292,-0.1561395255268983
15665790,0.6871298574603482,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.7400982175705874,-0.9960628479480097
15715951,-1.0417596792253108,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.7267039776638368,0.16293045949811508
15591100,1.378685672134612,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.7369933965487638,-1.1651463188232623
15609618,1.378685672134612,2,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0.8038484994664087,0.3174220320554285
15675522,1.378685672134612,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.7762759500647813,0.005729800890501257
15705512,0.3413519501232164,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8186751949189084,0.4497702429005456
15698028,-1.3875375865624426,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.3273578283218463,-0.842053294933161
15661670,1.03290776479748,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.7397074306276242,0.9961520030937303
15600781,-0.35020386455104724,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0.8361806777530175,0.49371710982258216
15682472,1.03290776479748,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.7722993125191895,-0.6594470967346324
15580203,0.3413519501232164,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.7590881909751601,0.30580721725895116
15690673,0.3413519501232164,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.6485238795118445
15760085,1.7244635794717436,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.7680472450703006,0.9881301547995582
15779659,-0.695981771888179,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.912235244572536
15627360,1.378685672134612,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.8016735618206295,0.40220017965909377
15671137,-1.3875375865624426,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,-1.3273578283218463,-2.1442131651858323
15782688,-1.7333154938995745,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.7968201450618202,-0.4541362926718288
15575492,0.6871298574603482,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.3273578283218463,0.8431110392172876
15591607,1.378685672134612,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7295089440043336,0.8187667597753533
15740404,-0.695981771888179,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.5213943823090456
15718369,1.378685672134612,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7742579819040216,0.44367275810371465
15677871,1.378685672134612,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.762582043212415,-0.7278866078654725
15642004,-1.3875375865624426,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.3273578283218463,-1.4994257841978036
15712543,0.6871298574603482,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.7658375809674451,0.5228815916014746
15584518,-0.004425957213915414,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7924278277378206,-0.746810462631134
15802381,-0.004425957213915414,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6457340735638305,0.8219176583755128
15610156,-1.0417596792253108,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.7777681224261028,0.23371688456358344
15594408,-1.0417596792253108,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.8612751672718915,0.01901519379539453
15640905,-1.3875375865624426,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.7723778758159743,-2.1494616301724148
15698932,1.7244635794717436,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.7830213402770163,0.943838256721182
15724944,0.6871298574603482,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.8945536514875686
15628145,-0.004425957213915414,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.767294117366774,0.9635524244548989
15713483,-1.0417596792253108,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,-1.3273578283218463,0.7689303271227311
15612350,-0.004425957213915414,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5668739585263299,0.5372654527360459
15800703,-0.004425957213915414,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7483278814268632,-0.30895992705287406
15705707,1.03290776479748,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.7841143687182174,0.6485637810973464
15754105,-0.004425957213915414,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.738293202621123,-1.101936481554765
15703264,1.378685672134612,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.7598112595387848,0.014683761996569693
15794413,-1.7333154938995745,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.3273578283218463,-4.42787567870436
15650237,0.6871298574603482,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.19381863296994126
15759618,1.378685672134612,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.3273578283218463,0.709178312532708
15811589,1.03290776479748,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,-1.3273578283218463,0.8966194735329027
15689044,-1.0417596792253108,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.7697680849675892,0.2908709360124369
15709368,0.3413519501232164,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.3910422193471817
15679145,0.6871298574603482,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,-1.3273578283218463,-1.4132425361789431
15655007,0.6871298574603482,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.11815972503257842
15623595,-1.0417596792253108,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.2218635936438277
15589975,0.3413519501232164,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7213222782000362,0.3506073766001833
15804017,-0.35020386455104724,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.7635628641866604,0.4239267584998203
15692132,0.3413519501232164,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7281605899308201,0.1384684362747653
15641122,-1.0417596792253108,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.12389367578530311
15630910,0.6871298574603482,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7400193920724657,-0.4477291148901167
15680772,-1.0417596792253108,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.3273578283218463,0.37193809000798883
15658929,-1.7333154938995745,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.7780883173184194,-0.2826966390682069
15585388,1.378685672134612,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0.7663531048225498,0.6400150758955278
15724623,0.6871298574603482,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.7481338854214469,0.7899434783712411
15588537,1.378685672134612,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.7416729052560437,0.9798736464404915
15574692,-1.0417596792253108,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,-0.5937576552585158
15611325,1.378685672134612,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.6288980976625343,-0.32773477441022997
15587562,-0.35020386455104724,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7732354228783478,0.7992179698763954
15613172,-0.004425957213915414,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0.718675031847517,0.749087630752437
15651022,1.7244635794717436,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.772540637777204,-2.6002436295491775
15586310,-0.35020386455104724,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.8203648979409902,0.41947651819376164
15625524,-0.004425957213915414,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.3273578283218463,0.6859995547110382
15755209,0.6871298574603482,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7783087371368479,-0.9940514192658241
15645248,-1.7333154938995745,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.5710648331900041
15790355,-0.004425957213915414,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0.8412197112394103,0.8885768263997217
15762615,1.03290776479748,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.7297995838478765,0.2508344684643483
15625426,-0.695981771888179,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.8119008802466106,-2.210642403157795
15716334,-1.0417596792253108,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.7622037641518759,-1.3308415334933648
15789669,-1.0417596792253108,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.3273578283218463,-0.4278470441330033
15621075,-1.3875375865624426,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.8124976817064821,0.8613356908755139
15810845,-1.0417596792253108,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-1.3273578283218463,-0.2847089957821009
15719377,-0.35020386455104724,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.3273578283218463,-2.154590400072708
15654506,1.03290776479748,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.26219545953887097
15771977,-1.3875375865624426,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.724505825451329,0.9719343504760406
15708710,-1.7333154938995745,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.5784526829192603
15726676,-0.004425957213915414,2,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.9778798888242647
15587421,0.6871298574603482,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.7455172348034943,0.7002805037711872
15726931,1.03290776479748,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6235377728642536,0.2317539543265218
15771086,-0.695981771888179,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6958737865130872,-1.4281651521810417
15756850,-1.3875375865624426,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.3273578283218463,0.44420517106077456
15702741,1.03290776479748,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.7133592767084053,0.1647719231818026
15679200,1.378685672134612,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.6401750529130905,0.5519231808991931
15594815,-0.695981771888179,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.825886843597396,-4.808392825711906
15635905,0.3413519501232164,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.3273578283218463,-0.5392837693698191
15777892,-0.695981771888179,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.7395452425266364,0.7655775820898384
15656176,1.7244635794717436,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.3273578283218463,-0.4325255518848254
15811127,0.3413519501232164,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.7197835078420776,-1.9499375182968044
15604482,-1.0417596792253108,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.7876177466742497,-2.511926338165142
15622911,-0.35020386455104724,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.7356946418576673,0.4984601120061307
15600974,-0.004425957213915414,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,-1.3273578283218463,0.683868029550899
15727868,-1.0417596792253108,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7717316154855125,-1.6348085379890636
15627801,-0.695981771888179,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.8277915980879291,0.24974357876998055
15773039,-0.695981771888179,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.3273578283218463,0.8903503400026526
15755262,-0.695981771888179,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.7070170154606429,0.9940440012671277
15679531,-0.004425957213915414,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.7797503828454371,0.7228360560701729
15684181,-0.004425957213915414,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.658703476848396
15612087,-1.0417596792253108,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.7373060619731077,0.7635170621850204
15752047,-1.0417596792253108,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0.8121279201431838,0.8313928489225021
15624592,1.03290776479748,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.3273578283218463,0.8345348089144219
15573152,1.378685672134612,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.3273578283218463,0.18632687446973076
15594917,-1.3875375865624426,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6441329077645228,-0.5956113694796242
15785542,-0.35020386455104724,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.7562362744546935,-0.19914010732186121
